订单编号,下单国家,店铺名,订单拥有账户,买家昵称,创建时间,买家留言,订单状态,出单汇率,平台佣金,交易费用,服务费,优惠券,预估运费,实际运费,退款,总费用,商品收入,运费收入,平台补贴,其他收入,总收入,订单实际收入（订单总收入-订单总费用）,预估收入（人民币）,购买的商品
220922FYXAYKKX,越南,linkeoo.vn,2,ngasmile,2022-09-22 20:41:42,无留言,线上支付,0.000291,5681.0,2224.0,4303.0,0.0,54300.0,45300.0,0.0,57508.0,86069.0,15000.0,15000.0,0.0,116069.0,58561.0,17.041251000000003,"[['HI3084-Random Color', 'https://vn.xiapibuy.com/product/791538908/12993834703', 1], ['HI0354-Green', 'https://vn.xiapibuy.com/product/791538908/17476880082', 1], ['HI5858-1 pcs random color', 'https://vn.xiapibuy.com/product/791538908/18413607749', 5], ['HX4162-1Pcs Random Color', 'https://vn.xiapibuy.com/product/791538908/19315978392', 1], ['HJ5777-random 1pc', 'https://vn.xiapibuy.com/product/791538908/20317501186', 1]]"
220922FNH13R30,巴西,大咖—儿童玩具,2,m3d8qz14d_,2022-09-22 17:39:05,无留言,线上支付,1.4032,2.6,0.85,1.95,0.0,38.4,39.3,0.0,44.7,32.44,10.0,10.0,0.0,52.44,7.74,10.860768,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220922FKBQSF7B,巴西,大咖—儿童玩具,2,emillymohrpasold,2022-09-22 16:56:39,无留言,线上支付,1.4032,2.41,0.6,1.81,0.0,31.4,30.0,0.0,34.82,30.1,0.0,18.0,0.0,48.1,13.28,18.634496,"[['HA1459-Black Cat-12*12*22cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1], ['HB2286-1 pcs', 'https://br.xiapibuy.com/product/772890883/18337561863', 1]]"
220922ESD7T5AR,巴西,大咖—儿童玩具,2,doutorbazar,2022-09-22 09:12:08,无留言,线上支付,1.4032,3.89,0.97,2.92,0.0,39.7,39.7,0.0,47.48,48.66,0.0,15.0,0.0,63.66,16.18,22.703776,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Blackpolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220922EKBB65J6,越南,linkeoo.vn,2,quanghai6189,2022-09-22 07:23:41,无留言,已作废,0.000291,0.0,0.0,0.0,0.0,2700.0,2700.0,0.0,2700.0,19063.0,0.0,0.0,0.0,19063.0,16363.0,4.761633000000001,"[['HG9254-Red-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1]]"
220922EA48TDKN,巴西,大咖—儿童玩具,2,rutirodrigues002,2022-09-22 04:38:39,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220922DYNSRNK2,巴西,大咖—儿童玩具,2,michellelibdy22,2022-09-22 01:31:40,无留言,线上支付,1.4032,1.84,0.46,1.38,0.0,32.0,32.0,0.0,35.68,23.0,0.0,20.0,0.0,43.0,7.32,10.271424,"[['HA1459-Black Cat-12*12*22cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
220922DXKH0SV2,巴西,大咖—儿童玩具,2,tiagofalcaosiqueira,2022-09-22 01:12:26,无留言,线上支付,1.4032,2.6,0.65,1.95,0.0,33.4,34.3,0.0,39.5,32.44,0.0,15.0,0.0,47.44,7.94,11.141408,"[['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Whitepolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220921DQ1AFKT4,巴西,大咖—儿童玩具,2,soverte074,2022-09-21 22:57:03,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220921DJQ2EWM3,巴西,大咖—儿童玩具,2,soverte074,2022-09-21 21:43:21,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220921DJN2H4GS,巴西,大咖—儿童玩具,2,soverte074,2022-09-21 21:43:17,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220921DJ3HQQ4Q,巴西,大咖—儿童玩具,2,joseana73,2022-09-21 21:28:45,无留言,线上支付,1.4032,3.37,0.84,2.53,0.0,43.3,29.8,0.0,36.54,42.1,0.0,15.0,0.0,57.1,20.56,28.849792,"[['HA5955-Bobbi Dog 92G-40cm', 'https://br.xiapibuy.com/product/772890883/21919242757', 1]]"
220921DH6B6AQC,巴西,大咖—儿童玩具,2,mariafranciane480,2022-09-21 21:12:26,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,7.8,7.8,0.0,7.8,12.6,0.0,0.0,0.0,12.6,4.8,6.73536,"[['HG7173-BLUE', 'https://br.xiapibuy.com/product/772890883/20005550667', 1]]"
220921DE6TM86N,巴西,大咖—儿童玩具,2,felinafelix,2022-09-21 20:19:01,无留言,线上支付,1.4032,3.89,0.97,2.92,0.0,39.7,40.6,0.0,48.38,48.66,0.0,15.0,0.0,63.66,15.28,21.440896,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 2], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220921CETKK6E1,巴西,大咖—儿童玩具,2,uto9cq01c9,2022-09-21 10:57:25,无留言,线上支付,1.4032,5.06,1.26,3.79,0.0,47.8,49.6,0.0,59.71,63.24,0.0,15.0,0.0,78.24,18.53,26.001296,"[['HN3455-red and blue', 'https://br.xiapibuy.com/product/772890883/17371514118', 4], ['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220921C98EH914,巴西,大咖—儿童玩具,2,adrianmelo441,2022-09-21 09:17:47,无留言,线上支付,1.4032,2.45,0.61,1.84,0.0,34.8,29.2,0.0,34.1,30.6,0.0,20.0,0.0,50.6,16.5,23.1528,"[['HA5417-White Seal-20cm', 'https://br.xiapibuy.com/product/772890883/17070773087', 1]]"
220921BH8SUMWH,巴西,大咖—儿童玩具,2,flaviavandoskimarques,2022-09-21 02:08:28,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,43.6,40.9,0.0,49.06,51.0,0.0,18.0,0.0,69.0,19.94,27.979808,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220921BGPYGNVY,巴西,大咖—儿童玩具,2,suzanfabris,2022-09-21 01:58:30,无留言,线上支付,1.4032,4.5,1.13,3.38,0.0,44.5,42.7,0.0,51.71,56.3,0.0,18.0,0.0,74.3,22.59,31.698288,"[['HA1459-Black Cat-12*12*22cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1], ['HK0001-elephant sprinkler-random', 'https://br.xiapibuy.com/product/772890883/20315243766', 1], ['HK0001-waterwheel-random', 'https://br.xiapibuy.com/product/772890883/20315243766', 1], ['HK0001-spoon-random', 'https://br.xiapibuy.com/product/772890883/20315243766', 1]]"
220921BCFJ1T46,巴西,大咖—儿童玩具,2,ob585126qp,2022-09-21 00:42:46,无留言,线上支付,1.4032,2.6,0.8,1.95,0.0,33.4,34.3,0.0,39.65,32.44,7.5,7.5,0.0,47.44,7.79,10.930928,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 2]]"
220921BBH4A0H4,巴西,大咖—儿童玩具,2,ob585126qp,2022-09-21 00:25:44,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,18.4,18.4,0.0,18.4,32.44,0.0,0.0,0.0,32.44,14.04,19.700928,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 2]]"
220920B3P5DM63,巴西,大咖—儿童玩具,2,juliana.c.20,2022-09-20 22:05:25,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,67.0,67.0,0.0,81.88,93.0,0.0,18.0,0.0,111.0,29.12,40.861184,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220920B2RDM7MP,巴西,大咖—儿童玩具,2,francianemenezes715,2022-09-20 21:48:53,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220920B1T6N7HD,巴西,大咖—儿童玩具,2,jerrycalisto,2022-09-20 21:31:53,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,67.0,64.3,0.0,79.18,93.0,0.0,18.0,0.0,111.0,31.82,44.649824,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220920B1BJBJ35,巴西,大咖—儿童玩具,2,joseana73,2022-09-20 21:23:41,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,28.3,28.3,0.0,28.3,42.1,0.0,0.0,0.0,42.1,13.8,19.36416,"[['HA5955-Bobbi Dog 92G-40cm', 'https://br.xiapibuy.com/product/772890883/21919242757', 1]]"
220920AVY4MJ6F,巴西,大咖—儿童玩具,2,jussarabrito1910,2022-09-20 20:05:09,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209209MC1YAGR,巴西,大咖—儿童玩具,2,igorrodriguesoliveiranun,2022-09-20 07:58:39,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,67.0,59.8,0.0,74.68,93.0,0.0,18.0,0.0,111.0,36.32,50.964224,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209209M4W4D7V,巴西,大咖—儿童玩具,2,igorrodriguesoliveiranun,2022-09-20 07:54:39,Qualquer desavença manda mensagem no número (61) 98283-5945,线上支付,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209209KQXA70Y,巴西,大咖—儿童玩具,2,igorrodriguesoliveiranun,2022-09-20 07:47:24,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209209H8FSNNR,巴西,大咖—儿童玩具,2,avboldrin,2022-09-20 07:02:58,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,64.0,56.8,0.0,71.68,93.0,0.0,15.0,0.0,108.0,36.32,50.964224,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209209AJSXHVT,巴西,大咖—儿童玩具,2,bd7ze96yh1,2022-09-20 05:03:28,无留言,线上支付,1.4032,2.6,0.65,1.95,0.0,38.4,39.3,0.0,44.5,32.44,0.0,20.0,0.0,52.44,7.94,11.141408,"[['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
22092092UK6269,巴西,大咖—儿童玩具,2,marlene.mattos,2022-09-20 02:45:13,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,64.0,56.8,0.0,71.68,93.0,0.0,15.0,0.0,108.0,36.32,50.964224,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209208YB6X2CK,巴西,大咖—儿童玩具,2,b8e1ig66bf,2022-09-20 01:42:22,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209208STR7FUS,巴西,大咖—儿童玩具,2,laislabatista604,2022-09-20 00:03:41,无留言,线上支付,1.4032,4.08,0.99,3.06,0.0,40.6,37.9,0.0,46.03,51.0,0.0,15.0,0.0,66.0,19.97,28.021904,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209198PXU39FH,巴西,大咖—儿童玩具,2,anamariamelle,2022-09-19 23:12:17,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,31.0,31.0,0.0,31.0,53.9,0.0,0.0,0.0,53.9,22.9,32.13328,"[['HN3455-red and blue', 'https://br.xiapibuy.com/product/772890883/17371514118', 7]]"
2209198JAV1TC8,巴西,大咖—儿童玩具,2,simoneaep,2022-09-19 21:49:33,无留言,线上支付,1.4032,2.52,0.63,1.89,0.0,33.4,35.2,0.0,40.24,31.5,0.0,15.0,0.0,46.5,6.26,8.784032,"[['HI3383-A', 'https://br.xiapibuy.com/product/772890883/17572254883', 1], ['HI9041-1pc Random Color', 'https://br.xiapibuy.com/product/772890883/17580481337', 1]]"
22091981UMMT9H,巴西,大咖—儿童玩具,2,yasminsm01,2022-09-19 16:54:42,无留言,线上支付,1.4032,4.08,1.01,3.06,0.0,40.6,37.9,0.0,46.05,51.0,0.0,15.0,0.0,66.0,19.95,27.99384,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209197KJ7K6QV,巴西,大咖—儿童玩具,2,joao.batista476,2022-09-19 12:38:54,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,45.6,43.8,0.0,51.96,51.0,0.0,20.0,0.0,71.0,19.04,26.716928,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209197DUAXY95,巴西,大咖—儿童玩具,2,anaceliaiyn,2022-09-19 10:56:48,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209197A3PUDB4,越南,linkeoo.vn,2,duongthuthu,2022-09-19 09:54:30,无留言,线上支付,0.000291,3768.0,1256.0,2854.0,0.0,25800.0,24900.0,0.0,32778.0,57088.0,0.0,15000.0,0.0,72088.0,39310.0,11.43921,"[['HG1134-Ambulance', 'https://vn.xiapibuy.com/product/791538908/13193834700', 1], ['HG2969-1PCS-Random', 'https://vn.xiapibuy.com/product/791538908/13193834725', 1], ['HG9254-Green-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1]]"
22091978FMT1G7,巴西,大咖—儿童玩具,2,hno7mjnq6j,2022-09-19 09:20:36,无留言,线上支付,1.4032,7.44,2.22,5.58,0.0,67.0,59.8,0.0,75.04,93.0,18.0,0.0,0.0,111.0,35.96,50.459072,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220919717FPB98,巴西,大咖—儿童玩具,2,wevertoncassiano335,2022-09-19 07:10:45,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,45.6,42.9,0.0,51.06,51.0,0.0,20.0,0.0,71.0,19.94,27.979808,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209196NJQ3QP0,哥伦比亚,linkeoo.co,2,mk406t6e99,2022-09-19 03:42:17,无留言,线上支付,0.001494,783.0,311.0,0.0,0.0,15350.0,15350.0,0.0,16444.0,15535.0,0.0,8000.0,0.0,23535.0,4611.0,6.888834,"[['HG1134-Ambulance', 'https://co.xiapibuy.com/product/814881169/18625055592', 1]]"
22091863MBV5QF,巴西,大咖—儿童玩具,2,lenicesouzas,2022-09-18 22:21:06,无留言,线上支付,1.4032,3.02,0.76,2.27,0.0,34.3,34.3,0.0,40.35,37.8,0.0,15.0,0.0,52.8,12.45,17.469839999999998,"[['HG7173-BLUE', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-GREEN', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-RED', 'https://br.xiapibuy.com/product/772890883/20005550667', 1]]"
22091854HHBMYT,巴西,大咖—儿童玩具,2,jaquekl97,2022-09-18 13:04:45,无留言,线上支付,1.4032,3.36,0.84,2.52,0.0,32.8,31.4,0.0,38.12,42.0,0.0,18.0,0.0,60.0,21.88,30.702016,"[['HA1733-Without Brooch-10 * 8cm', 'https://br.xiapibuy.com/product/772890883/13593024160', 5]]"
2209184SPKJ9VA,巴西,大咖—儿童玩具,2,gabrielguimaraes888,2022-09-18 09:50:43,无留言,线上支付,1.4032,2.78,0.7,2.09,0.0,33.4,33.4,0.0,38.97,34.8,0.0,15.0,0.0,49.8,10.83,15.196656,"[['HJ5135-pink', 'https://br.xiapibuy.com/product/772890883/21806317472', 2]]"
2209184N1FDYB5,巴西,大咖—儿童玩具,2,raudivebarros,2022-09-18 08:27:19,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209184ER96280,巴西,大咖—儿童玩具,2,djd_eabv6gc0wsowscikk72njgun,2022-09-18 06:34:48,无留言,线上支付,1.4032,4.56,1.14,3.42,0.0,55.5,55.5,0.0,64.62,57.0,0.0,20.0,0.0,77.0,12.38,17.371616,"[['HA5417-Blue Sea Leopard-40cm', 'https://br.xiapibuy.com/product/772890883/17070773087', 1]]"
220918468WXP0S,越南,linkeoo.vn,2,quynhtho995,2022-09-18 04:03:04,无留言,货到付款,0.000291,6259.0,2086.0,4741.0,0.0,33000.0,28500.0,0.0,41586.0,94826.0,0.0,15000.0,0.0,109826.0,68240.0,19.857840000000003,"[['HA4737-White Radish-22cm', 'https://vn.xiapibuy.com/product/791538908/21310784511', 1]]"
22091842Y3E0MF,巴西,大咖—儿童玩具,2,anapaulapiovaniverdi,2022-09-18 03:03:52,无留言,线上支付,1.4032,5.19,1.3,3.89,0.0,46.0,46.9,0.0,57.28,64.88,0.0,15.0,0.0,79.88,22.6,31.71232,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Blackpolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
2209173HTPV8RF,巴西,大咖—儿童玩具,2,fmt0lvj16h,2022-09-17 21:57:12,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209173HDSXE29,越南,linkeoo.vn,2,sunny151014,2022-09-17 21:49:58,无留言,线上支付,0.000291,5033.0,1717.0,3813.0,0.0,27800.0,25100.0,0.0,35663.0,76252.0,2000.0,15000.0,0.0,93252.0,57589.0,16.758399,"[['HG9254-Red-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Blue-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Yellow-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Green-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1]]"
2209173EM2DEDR,巴西,大咖—儿童玩具,2,vazrobertosilva,2022-09-17 20:59:49,无留言,线上支付,1.4032,2.6,0.65,1.95,0.0,38.4,39.3,0.0,44.5,32.44,0.0,20.0,0.0,52.44,7.94,11.141408,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
2209173BK7X0DJ,巴西,大咖—儿童玩具,2,15_tsv7ss6,2022-09-17 20:05:39,无留言,线上支付,1.4032,3.89,0.97,2.92,0.0,44.7,45.6,0.0,53.38,48.66,0.0,20.0,0.0,68.66,15.28,21.440896,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
2209173A5KU20Y,巴西,大咖—儿童玩具,2,j9xk41svw0,2022-09-17 19:40:08,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,67.0,60.7,0.0,75.58,93.0,0.0,18.0,0.0,111.0,35.42,49.701344000000006,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209172Y656XFP,越南,linkeoo.vn,2,hanh2706ca,2022-09-17 16:23:36,无留言,货到付款,0.000291,6259.0,2392.0,4741.0,0.0,48000.0,43500.0,0.0,56892.0,94826.0,15000.0,15000.0,0.0,124826.0,67934.0,19.768794000000003,"[['HA4737-White Radish-22cm', 'https://vn.xiapibuy.com/product/791538908/21310784511', 1]]"
2209172V5M7264,巴西,大咖—儿童玩具,2,alinebully27,2022-09-17 15:29:35,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,40.0,40.0,0.0,40.0,65.85,0.0,0.0,0.0,65.85,25.849999999999994,36.27271999999999,"[['HA1459-Black Cat-28*25*45cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
2209172DA2DTJQ,智利,linkeoo.cl,2,1th844i9i3,2022-09-17 11:10:54,无留言,线上支付,0.007488,85.0,65.0,0.0,200.0,2700.0,2700.0,0.0,3050.0,1610.0,1860.0,0.0,0.0,3470.0,420.0,3.14496,"[['HG9254-Blue-no box', 'https://cl.xiapibuy.com/product/814881954/20627506810', 1]]"
22091728BB6K24,巴西,大咖—儿童玩具,2,9w09xb2tvv,2022-09-17 09:34:53,无留言,线上支付,1.4032,3.02,0.96,2.27,0.0,39.3,38.4,0.0,44.65,37.8,10.0,10.0,0.0,57.8,13.15,18.45208,"[['HG7173-YELLOW', 'https://br.xiapibuy.com/product/772890883/20005550667', 3]]"
22091720QUN3R1,巴西,大咖—儿童玩具,2,marcelamarquesfernandes,2022-09-17 07:18:42,ALICE,线上支付,1.4032,7.42,2.15,5.56,0.0,65.8,73.0,0.0,88.13,92.7,15.0,0.0,0.0,107.7,19.57,27.460624,"[['HA7657-White Radish-43cm', 'https://br.xiapibuy.com/product/772890883/18117253328', 1]]"
2209171XDG6VHE,巴西,大咖—儿童玩具,2,n722ac99_d,2022-09-17 06:37:07,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209171WBAE0PE,巴西,大咖—儿童玩具,2,n722ac99_d,2022-09-17 06:18:01,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,40.6,38.8,0.0,46.96,51.0,0.0,15.0,0.0,66.0,19.04,26.716928,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209171VM1HF22,巴西,大咖—儿童玩具,2,nachsonxxg,2022-09-17 06:04:59,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,40.6,38.8,0.0,46.96,51.0,0.0,15.0,0.0,66.0,19.04,26.716928,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209171DUAB2D6,巴西,大咖—儿童玩具,2,bia_assuncao,2022-09-17 01:40:38,无留言,线上支付,1.4032,4.56,1.14,3.42,0.0,50.5,50.5,0.0,59.62,57.0,0.0,15.0,0.0,72.0,12.38,17.371616,"[['HA5417-Gray Seal-40cm', 'https://br.xiapibuy.com/product/772890883/17070773087', 1]]"
22091614DJCSUR,巴西,大咖—儿童玩具,2,4nsa8jqh82,2022-09-16 22:51:52,无留言,线上支付,1.4032,1.38,0.64,1.03,0.0,27.0,25.6,0.0,28.65,17.2,15.0,0.0,0.0,32.2,3.55,4.98136,"[['HJ8592-Random', 'https://br.xiapibuy.com/product/772890883/15585785783', 1]]"
2209160Y8GY2G5,巴西,大咖—儿童玩具,2,katiamayumikonno,2022-09-16 21:19:37,无留言,线上支付,1.4032,3.89,0.97,2.92,0.0,42.7,43.6,0.0,51.38,48.66,0.0,18.0,0.0,66.66,15.28,21.440896,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Blackpolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
2209160SKUTY3N,巴西,大咖—儿童玩具,2,ainelucena,2022-09-16 19:38:33,无留言,线上支付,1.4032,5.27,1.32,3.95,0.0,55.0,59.5,0.0,70.04,65.85,0.0,15.0,0.0,80.85,10.81,15.168592,"[['HA1459-Black Cat-28*25*45cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
2209160S76GUNC,巴西,大咖—儿童玩具,2,hemilygabrielly,2022-09-16 19:31:28,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,43.6,40.9,0.0,49.06,51.0,0.0,18.0,0.0,69.0,19.94,27.979808,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209160S2RBP8C,巴西,大咖—儿童玩具,2,hemilygabrielly,2022-09-16 19:28:59,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209160RTBDPA3,巴西,大咖—儿童玩具,2,hemilygabrielly,2022-09-16 19:24:17,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
2209160QUEH2AE,巴西,大咖—儿童玩具,2,mariajosesoaresdemorais,2022-09-16 19:07:00,无留言,线上支付,1.4032,2.6,0.65,1.95,0.0,38.4,38.4,0.0,43.6,32.44,0.0,20.0,0.0,52.44,8.84,12.404288,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
